t,x,y,i
1554,86281,1475656.29364259,3
1555,86304,1477587.6613769,3
1556,86317,1474737.77931824,3
1557,86359,1480088.80025936,3
1558,86404,1479175.58073778,3
1559,86445,1477473.13585525,3
1560,86490,1481599.73194999,3
1561,86492,1479168.43308409,3
1562,86528,1480091.72568215,3
1563,86573,1479618.26671675,3
1564,86601,1479232.81630409,3
1565,86606,1480418.62921634,3
1566,86622,1480869.43525274,3
1567,86642,1481968.43338629,3
1568,86681,1482397.77428089,3
1569,86706,1485787.56394364,3
1570,86728,1481423.16671006,3
1571,86769,1484427.55059989,3
1572,86799,1483506.03641019,3
1573,86819,1484929.14678335,3
1574,86825,1485052.03155113,3
1575,86853,1488500.5408653,3
1576,86863,1486602.9401409,3
1577,86865,1485358.32728343,3
1578,86890,1484354.08415873,3
1579,86892,1486653.20035638,3
1580,86916,1488654.24346103,3
1581,86917,1486922.91241655,3
1582,86928,1486590.94117818,3
1583,86938,1485192.98806076,3
1584,86983,1487739.44597937,3
1585,87015,1486841.13447112,3
1586,87025,1485304.62400254,3
1587,87045,1490354.70257136,3
1588,87094,1488016.4679067,3
1589,87136,1491103.63897216,3
1590,87143,1489421.42499584,3
1591,87164,1489082.70482261,3
1592,87173,1491387.75816489,3
1593,87212,1490787.46230813,3
1594,87242,1490220.63464157,3
1595,87281,1493240.02362115,3
1596,87304,1495417.5603904,3
1597,87342,1493992.69249399,3
1598,87391,1493530.15891593,3
1599,87428,1497784.15468042,3
1600,87448,1494674.03556131,3
1601,87474,1497074.8648382,3
1602,87483,1494053.04028029,3
1603,87523,1495981.56958731,3
1604,87524,1497258.80756822,3
1605,87542,1495998.08442016,3
1606,87546,1500140.03905972,3
1607,87559,1496520.34774887,3
1608,87582,1496822.72435649,3
1609,87623,1498802.81911772,3
1610,87651,1499575.56826648,3
1611,87700,1498381.99328033,3
1612,87730,1500707.69697958,3
1613,87730,1500721.33237287,3
1614,87766,1501582.1690573,3
1615,87794,1498707.26438376,3
1616,87803,1502196.02402622,3
1617,87853,1500963.68735162,3
1618,87864,1503365.23464589,3
1619,87891,1502944.25555255,3
1620,87918,1502611.90527789,3
1621,87934,1501922.47261014,3
1622,87943,1502801.24921454,3
1623,87987,1505157.52567331,3
1624,88026,1505798.44141832,3
1625,88042,1505387.09869305,3
1626,88061,1504970.31205136,3
1627,88089,1507890.37360291,3
1628,88124,1507128.89354592,3
1629,88174,1506530.26987926,3
1630,88212,1507934.2377908,3
1631,88251,1509341.96260762,3
1632,88289,1511330.23763378,3
1633,88314,1512880.47806651,3
1634,88345,1510559.7216607,3
1635,88374,1509541.43761302,3
1636,88384,1510171.50647123,3
1637,88423,1512414.70523405,3
1638,88428,1509853.21477334,3
1639,88439,1512757.10052782,3
1640,88471,1512137.60967637,3
1641,88516,1512336.85213709,3
1642,88519,1514761.5943885,3
1643,88564,1514606.92865266,3
1644,88607,1516864.54538128,3
1645,88615,1514002.86204793,3
1646,88654,1515920.46021883,3
1647,88673,1514286.68057719,3
1648,88680,1516295.02129011,3
1649,88713,1515717.72794432,3
1650,88723,1517806.74459586,3
1651,88763,1517582.7215197,3
1652,88787,1519576.99833365,3
1653,88830,1518230.63953217,3
1654,88880,1519824.38855827,3
1655,88891,1523053.07183548,3
1656,88902,1520600.38305786,3
1657,88924,1521206.19043665,3
1658,88943,1523827.71629046,3
1659,88959,1519532.79540771,3
1660,88966,1522110.0642407,3
1661,88986,1520194.24735557,3
1662,89033,1522345.90735656,3
1663,89043,1521872.17903477,3
1664,89065,1520214.78338254,3
1665,89106,1524057.06882368,3
1666,89134,1524234.67630088,3
1667,89182,1526789.60222418,3
1668,89204,1526463.33767495,3
1669,89247,1528269.2865618,3
1670,89257,1525291.45236144,3
1671,89262,1525843.46468167,3
1672,89312,1528113.82821159,3
1673,89322,1526667.68090512,3
1674,89331,1528709.5524887,3
1675,89344,1527723.05156582,3
1676,89375,1527415.34364672,3
1677,89421,1529913.27516614,3
1678,89436,1530244.45955272,3
1679,89456,1529998.13451943,3
1680,89505,1528205.74558257,3
1681,89537,1531970.9575194,3
1682,89571,1531600.34597015,3
1683,89604,1531550.5917176,3
1684,89628,1531885.08045955,3
1685,89673,1531938.00020151,3
1686,89710,1534551.57562659,3
1687,89743,1533365.23313311,3
1688,89771,1534938.92914069,3
1689,89810,1535069.52030915,3
1690,89845,1535257.68782492,3
1691,89887,1537008.30038154,3
1692,89896,1538339.03038958,3
1693,89900,1537095.27275293,3
1694,89911,1538022.96816477,3
1695,89948,1537560.88916984,3
1696,89984,1539101.39619294,3
1697,90024,1540003.48076858,3
1698,90024,1541097.56859212,3
1699,90052,1540410.83169516,3
1700,90080,1538233.01231657,3
1701,90111,1543304.15004185,3
1702,90129,1542515.67044097,3
1703,90130,1539948.10510058,3
1704,90159,1542232.44826446,3
1705,90198,1543115.10072621,3
1706,90239,1542254.82821917,3
1707,90273,1543830.45156856,3
1708,90284,1542715.42922986,3
1709,90314,1543494.85491433,3
1710,90335,1545990.58032446,3
1711,90342,1547158.77717056,3
1712,90355,1545956.79860026,3
1713,90374,1544772.21898636,3
1714,90420,1545627.66315599,3
1715,90424,1545598.48254533,3
1716,90445,1546193.67989407,3
1717,90445,1545277.30624266,3
1718,90481,1548114.22912094,3
1719,90492,1545802.1666898,3
1720,90518,1547677.92118239,3
1721,90528,1548412.92449284,3
1722,90569,1549141.15930844,3
1723,90608,1548738.44112873,3
1724,90647,1551352.52011673,3
1725,90685,1550908.64914512,3
1726,90697,1553226.89785189,3
1727,90729,1552249.89538336,3
1728,90750,1550799.03469638,3
1729,90757,1552264.24635383,3
1730,90801,1553028.61076113,3
1731,90824,1552088.37812626,3
1732,90870,1554196.70152493,3
1733,90896,1553088.54862553,3
1734,90938,1556202.84133727,3
1735,90981,1556595.32981777,3
1736,90991,1556337.61797852,3
1737,91032,1557394.64622578,3
1738,91046,1556356.92560097,3
1739,91068,1556926.28169523,3
1740,91094,1557215.74946239,3
1741,91129,1555904.44237669,3
1742,91170,1558067.36283971,3
1743,91204,1559800.59575954,3
1744,91210,1561077.64146027,3
1745,91228,1562110.82133117,3
1746,91256,1561260.7286192,3
1747,91259,1560269.07773061,3
1748,91259,1560821.50517997,3
1749,91271,1560176.48954785,3
1750,91302,1561420.11448023,3
1751,91352,1562908.26363024,3
1752,91355,1564926.98025427,3
1753,91369,1564036.24921544,3
1754,91370,1563234.6436998,3
1755,91418,1564870.2386615,3
1756,91466,1563864.65206707,3
1757,91511,1565983.10253195,3
1758,91517,1564778.5696235,3
1759,91530,1564940.34024309,3
1760,91549,1565419.43717884,3
1761,91561,1567503.08860191,3
1762,91603,1566662.69588621,3
1763,91649,1566570.51284303,3
1764,91692,1566446.87774277,3
1765,91713,1568140.95611804,3
1766,91715,1565113.02457071,3
1767,91747,1568907.17837252,3
1768,91795,1568120.70467892,3
1769,91807,1569283.85179065,3
1770,91848,1569620.46994656,3
1771,91892,1570821.93544488,3
1772,91896,1570525.68577501,3
1773,91931,1571225.73005378,3
1774,91960,1570962.65826419,3
1775,91960,1572244.24144648,3
1776,91991,1573970.19256553,3
1777,92012,1573358.18725992,3
1778,92057,1574611.37657031,3
1779,92067,1573313.47767427,3
1780,92115,1574501.26415455,3
1781,92131,1573999.6065801,3
1782,92164,1574559.55255409,3
1783,92196,1576056.45493349,3
1784,92220,1578437.12701849,3
1785,92263,1579069.09738957,3
1786,92276,1575925.65313928,3
1787,92318,1579509.09461614,3
1788,92363,1578886.58012588,3
1789,92413,1582265.82905892,3
1790,92426,1580588.31867125,3
1791,92447,1581615.23230087,3
1792,92488,1585350.92829172,3
1793,92535,1582543.84027224,3
1794,92575,1583399.91639897,3
1795,92606,1583033.71476007,3
1796,92637,1585060.67799822,3
1797,92657,1586961.42600441,3
1798,92697,1587535.14706771,3
1799,92738,1585324.92360376,3
1800,92784,1587145.2536837,3
1801,92828,1586156.09124086,3
1802,92875,1589488.0261663,3
1803,92877,1589498.8830068,3
1804,92897,1589155.61723449,3
1805,92925,1590085.67088337,3
1806,92952,1589665.5904964,3
1807,92959,1588553.7164365,3
1808,92966,1588496.95369586,3
1809,92984,1589983.8862404,3
1810,93025,1590355.45534086,3
1811,93031,1590243.5043088,3
1812,93059,1591223.44767522,3
1813,93084,1592615.7945878,3
1814,93122,1592636.90235772,3
1815,93137,1591647.88718178,3
1816,93146,1592593.99055498,3
1817,93158,1591965.77249827,3
1818,93183,1592400.52551819,3
1819,93211,1594188.12190492,3
1820,93211,1594968.88543781,3
1821,93259,1595090.16616684,3
1822,93299,1595576.48766531,3
1823,93345,1596046.35050676,3
1824,93382,1594271.05562642,3
1825,93396,1597229.39981788,3
1826,93402,1596718.89592389,3
1827,93450,1599815.5348348,3
1828,93493,1597474.08347096,3
1829,93542,1602073.53965735,3
1830,93591,1601920.45627989,3
1831,93631,1601179.15695571,3
1832,93673,1602282.91478701,3
1833,93706,1601846.39322204,3
1834,93748,1602103.74457247,3
1835,93768,1603219.88028087,3
1836,93781,1606428.28792165,3
1837,93807,1602853.07261639,3
1838,93857,1605879.49053198,3
1839,93890,1605926.55934778,3
1840,93937,1607066.82208498,3
1841,93977,1604677.42530956,3
1842,94023,1607952.95599834,3
1843,94027,1611181.98885176,3
1844,94029,1609607.34519406,3
1845,94073,1609642.41658474,3
1846,94112,1609349.46075284,3
1847,94130,1608101.53440388,3
1848,94176,1608254.1933963,3
1849,94198,1610170.47359627,3
1850,94246,1613970.86906046,3
1851,94269,1614128.66389259,3
1852,94283,1612727.44923985,3
1853,94283,1613432.12371183,3
1854,94320,1610225.97205293,3
1855,94366,1614830.41532671,3
1856,94395,1617058.19508888,3
1857,94429,1613197.22656568,3
1858,94454,1617003.88521076,3
1859,94461,1615334.36139557,3
1860,94473,1615718.94464253,3
1861,94500,1614809.54460444,3
1862,94531,1615892.91427223,3
1863,94539,1615941.78579221,3
1864,94588,1619067.51855714,3
1865,94629,1617069.34561372,3
1866,94670,1617889.63088649,3
1867,94678,1619993.96253961,3
1868,94691,1617217.24990579,3
1869,94714,1618855.61640918,3
1870,94721,1618745.99614369,3
1871,94739,1622424.66011371,3
1872,94777,1619009.47224722,3
1873,94813,1621392.44012597,3
1874,94845,1621756.15338127,3
1875,94867,1624538.01112447,3
1876,94890,1622295.09637834,3
1877,94908,1622700.67713153,3
1878,94926,1623067.75821121,3
1879,94941,1625153.48438379,3
1880,94951,1623118.71547677,3
1881,94955,1622815.26176568,3
1882,94983,1622761.14094631,3
1883,95030,1623372.82021252,3
1884,95034,1623713.12486828,3
1885,95067,1625023.57799394,3
1886,95073,1624339.3125423,3
1887,95091,1624740.85094124,3
1888,95109,1625083.19193695,3
1889,95128,1626717.58036049,3
1890,95172,1629120.53174383,3
1891,95183,1626473.23111029,3
1892,95212,1626581.89062475,3
1893,95221,1626116.98633287,3
1894,95242,1629515.05967523,3
1895,95249,1629039.51468695,3
1896,95295,1628930.61911527,3
1897,95343,1630484.73549973,3
1898,95390,1631620.64494616,3
1899,95404,1633769.64553773,3
1900,95411,1631040.17491473,3
1901,95417,1630731.09792708,3
1902,95426,1632809.46566161,3
1903,95447,1631910.69287267,3
1904,95461,1632471.63844892,3
1905,95490,1633295.88702451,3
1906,95517,1632248.63988529,3
1907,95555,1632871.1970206,3
1908,95566,1636311.12514847,3
1909,95581,1635317.42752839,3
1910,95627,1636930.14426016,3
1911,95647,1634731.4954294,3
1912,95669,1636100.15308499,3
1913,95669,1636522.97828963,3
1914,95702,1636288.4882852,3
1915,95743,1635720.19182864,3
1916,95779,1639053.78328261,3
1917,95788,1635762.55327934,3
1918,95828,1636929.58052643,3
1919,95857,1637298.41401219,3
1920,95901,1639861.62460977,3
1921,95908,1637884.92878912,3
1922,95933,1641661.14943816,3
1923,95981,1641894.5786881,3
1924,96008,1640214.98216203,3
1925,96025,1639596.4536715,3
1926,96049,1642203.21564279,3
1927,96096,1644099.76432814,3
1928,96137,1645229.96467453,3
1929,96186,1646124.27800554,3
1930,96225,1646971.1029931,3
1931,96226,1642168.7112793,3
1932,96228,1643794.83439075,3
1933,96253,1644641.5279057,3
1934,96299,1647313.86195568,3
1935,96327,1647404.62440607,3
1936,96331,1645371.93008995,3
1937,96352,1649649.81145038,3
1938,96363,1646521.08778699,3
1939,96365,1647023.92885322,3
1940,96365,1649454.40697641,3
1941,96379,1649093.36096657,3
1942,96420,1649769.22185071,3
1943,96426,1649517.89348781,3
1944,96442,1651129.00882728,3
1945,96447,1649743.91301872,3
1946,96471,1652024.29791438,3
1947,96521,1649416.01405506,3
1948,96543,1651021.14761287,3
1949,96582,1652887.58143561,3
1950,96622,1651706.3536831,3
1951,96642,1650015.41890212,3
1952,96679,1653393.80710883,3
1953,96696,1653456.4095731,3
1954,96730,1655014.22007725,3
1955,96730,1652038.90109928,3
1956,96734,1653495.77096944,3
1957,96746,1655036.14425996,3
1958,96788,1657068.64239038,3
1959,96794,1654918.31820476,3
1960,96816,1654694.74739948,3
1961,96864,1658166.67128635,3
1962,96883,1655506.29884983,3
1963,96891,1657365.38819572,3
1964,96923,1656510.0226661,3
1965,96953,1656654.5619137,3
1966,96957,1658585.19885756,3
1967,96988,1658512.00107329,3
1968,97027,1659675.81615299,3
1969,97075,1658285.64410713,3
1970,97121,1661769.02664824,3
1971,97165,1662324.38297209,3
1972,97166,1662694.90654864,3
1973,97198,1663238.05024935,3
1974,97211,1659826.44384764,3
1975,97215,1663688.43698203,3
1976,97256,1660504.75393215,3
1977,97295,1662633.62168363,3
1978,97330,1663966.13279728,3
1979,97349,1663202.68710422,3
1980,97386,1664328.69176201,3
1981,97418,1666432.98931887,3
1982,97463,1667296.22667347,3
1983,97468,1669623.12650793,3
1984,97475,1667574.88131084,3
1985,97491,1668114.26838299,3
1986,97541,1668159.94799314,3
1987,97583,1669515.45481366,3
1988,97628,1668307.69343296,3
1989,97663,1666960.36737971,3
1990,97698,1671962.17583526,3
1991,97728,1668823.07116194,3
1992,97738,1670333.71501646,3
1993,97772,1671223.92939193,3
1994,97783,1672048.3736672,3
1995,97820,1672906.87896731,3
1996,97834,1672152.43186167,3
1997,97841,1674801.30803995,3
1998,97872,1672127.23328454,3
1999,97875,1672081.66891272,3
2000,97909,1673998.32484443,3
2001,97931,1674038.71383452,3
2002,97958,1674624.87616516,3
2003,97991,1673667.48196161,3
2004,97994,1675420.98866163,3
2005,98010,1675836.68210583,3
2006,98017,1674897.98801386,3
2007,98032,1674788.89514873,3
2008,98045,1675864.12451951,3
2009,98078,1676890.31784673,3
2010,98083,1677573.02903519,3
2011,98128,1678550.81672824,3
2012,98170,1680482.55922438,3
2013,98209,1679614.03883196,3
2014,98228,1678540.18679155,3
2015,98232,1679594.4173403,3
2016,98234,1680631.94164213,3
2017,98255,1678735.96601403,3
2018,98273,1682024.50126469,3
2019,98297,1681948.52148919,3
2020,98317,1681111.76152243,3
2021,98351,1681477.88279708,3
2022,98363,1680291.52247722,3
2023,98384,1682583.31048712,3
2024,98433,1683414.16526233,3
2025,98483,1686464.7777815,3
2026,98490,1684843.75302711,3
2027,98518,1684204.85923208,3
2028,98561,1683406.54775533,3
2029,98594,1687083.54575795,3
2030,98608,1685030.39754777,3
2031,98623,1685157.57863531,3
2032,98635,1689653.17839185,3
2033,98679,1687122.52180001,3
2034,98698,1687119.95466644,3
2035,98743,1686151.1494052,3
2036,98780,1689228.63236896,3
2037,98800,1689853.27026165,3
2038,98840,1691788.62930241,3
2039,98881,1689685.21035082,3
2040,98926,1690990.98436173,3
2041,98972,1691670.92308562,3
2042,98976,1691449.37726097,3
2043,98998,1693279.41049956,3
2044,99024,1694047.59138307,3
2045,99041,1694578.30065271,3
2046,99057,1695302.85326999,3
2047,99070,1694185.80283018,3
2048,99080,1693681.50232936,3
2049,99101,1694141.89955681,3
2050,99127,1695405.32630971,3
2051,99142,1695445.1465672,3
2052,99163,1695982.76507664,3
2053,99163,1694897.88751507,3
2054,99203,1697566.6639398,3
2055,99237,1695869.68239761,3
2056,99242,1695924.57526556,3
2057,99259,1696124.35745905,3
2058,99298,1699484.20549181,3
2059,99325,1699063.57914845,3
2060,99362,1701133.76125814,3
2061,99369,1699261.15169767,3
2062,99372,1699872.64790228,3
2063,99382,1697397.14166168,3
2064,99407,1701854.36283018,3
2065,99418,1700606.04749314,3
2066,99460,1701698.43785967,3
2067,99502,1702244.75730211,3
2068,99516,1703121.54178175,3
2069,99565,1702077.31928049,3
2070,99567,1701728.89559949,3
2071,99592,1701178.01615224,3
2072,99599,1704309.95612102,3
2073,99636,1704262.072249,3
2074,99648,1706099.42613978,3
2075,99681,1706857.46553159,3
2076,99731,1707812.84444225,3
2077,99760,1704399.42587351,3
2078,99800,1706118.33558495,3
2079,99811,1706186.50860056,3
2080,99853,1708946.20672094,3
2081,99893,1707361.84615984,3
2082,99930,1712044.84360957,3
2083,99962,1711997.67602187,3
2084,100008,1711255.28943423,3
2085,100038,1712357.4623857,3
2086,100064,1712766.46748952,3
2087,100074,1711664.90895168,3
2088,100115,1712007.47508356,3
2089,100149,1713378.90858925,3
2090,100180,1714703.47899285,3
2091,100202,1713401.95523493,3
2092,100224,1713482.66203026,3
2093,100271,1712954.42188015,3
2094,100296,1715787.34099305,3
2095,100323,1716012.50842784,3
2096,100354,1715963.64119412,3
2097,100371,1715252.00337192,3
2098,100402,1717642.29862285,3
2099,100428,1716746.90777472,3
2100,100450,1718138.0276915,3
2101,100476,1718705.04397446,3
2102,100492,1718007.44291049,3
2103,100533,1716742.10603245,3
2104,100565,1717337.19129861,3
2105,100583,1720061.39275894,3
2106,100624,1719959.06906655,3
2107,100652,1719837.58913466,3
2108,100681,1721077.49971843,3
2109,100705,1721359.50715211,3
2110,100714,1720168.04042651,3
2111,100753,1721246.09460286,3
2112,100787,1725845.38105543,3
2113,100788,1724763.53902556,3
2114,100821,1724065.38483507,3
2115,100844,1726512.53763351,3
2116,100876,1727323.87701026,3
2117,100884,1726956.64469928,3
2118,100903,1726268.56751113,3
2119,100946,1724395.56902932,3
2120,100982,1727912.13156369,3
2121,101032,1727762.95144453,3
2122,101046,1728410.44946476,3
2123,101070,1727707.36871504,3
2124,101070,1726393.51378689,3
2125,101119,1731004.22805696,3
2126,101156,1729518.4364208,3
2127,101170,1728776.11016753,3
2128,101212,1729769.49597427,3
2129,101239,1731975.64017886,3
2130,101245,1731189.01493779,3
2131,101287,1730227.86659803,3
2132,101299,1732802.4082007,3
2133,101340,1732620.5905037,3
2134,101352,1735206.01980995,3
2135,101386,1736566.5712464,3
2136,101434,1734307.07294215,3
2137,101480,1735564.49137465,3
2138,101487,1735271.46408318,3
2139,101521,1735786.71653207,3
2140,101535,1735716.00869854,3
2141,101543,1736940.06348367,3
2142,101589,1738478.33031324,3
2143,101606,1736989.91593424,3
2144,101628,1736142.84493577,3
2145,101677,1736972.44887793,3
2146,101690,1739449.3224021,3
2147,101713,1739486.79241199,3
2148,101755,1738240.48393966,3
2149,101761,1740813.8414823,3
2150,101810,1741876.99147296,3
2151,101826,1741549.84454375,3
2152,101834,1740923.84229923,3
2153,101883,1741595.66236963,3
2154,101894,1741601.30738588,3
2155,101938,1743416.33866007,3
2156,101943,1743892.84024279,3
2157,101953,1743361.06934361,3
2158,101971,1746047.0499588,3
2159,101997,1744289.32021079,3
2160,102026,1745046.73311164,3
2161,102056,1742947.72999376,3
2162,102103,1747408.75587114,3
2163,102135,1746171.20477352,3
2164,102175,1746858.31923512,3
2165,102195,1747186.86219891,3
2166,102220,1747743.72029872,3
2167,102245,1749105.11019023,3
2168,102271,1747782.98023485,3
2169,102292,1749680.28652507,3
2170,102332,1750332.79511409,3
2171,102363,1751728.68074545,3
2172,102389,1750025.3250006,3
